file_name,index,movement_time_ratio
qft 21,17,0.8169220646696977
qft 21,18,0.8213776535567984
qft 21,19,0.8224991553054108
qft 21,20,0.8219380218701471
qft 48,0,0.8253276220496553
qft 48,1,0.8253276220496552
qft 48,2,0.825534209475799
qft 48,3,0.8266722915298215
qft 48,4,0.8270869179367384
qft 48,5,0.8270869179367384
qft 48,6,0.8271906395342259
qft 48,7,0.8275019604730649
qft 48,8,0.8270869179367382
qft 48,9,0.8273981607925959
qft 48,10,0.8277096379855738
qft 48,11,0.8269832223473323
qft 48,12,0.8277096379855737
qft 48,13,0.8271906395342257
qft 48,14,0.8268795527562274
qft 48,15,0.8267759091536474
qft 48,16,0.8272943871495815
qft 48,17,0.8272943871495815
qft 48,18,0.826465134179369
qft 48,19,0.827086917936738
qft 48,20,0.8272943871495814
qft 48,21,0.826568699874982
qft 48,22,0.8269832223473321
qft 48,23,0.826568699874982
qft 48,24,0.8259476947483838
qft 48,25,0.8266722915298211
qft 48,26,0.826568699874982
qft 48,27,0.8267759091536475
qft 48,28,0.8265686998749822
qft 48,29,0.8265686998749822
qft 48,30,0.8261545927503439
qft 48,31,0.8260511307941177
qft 48,32,0.8262580806267991
qft 48,33,0.8259476947483837
qft 48,34,0.8266722915298209
qft 48,35,0.8257409003494681
qft 48,36,0.826361594433225
qft 48,37,0.8264651341793687
qft 48,38,0.8264651341793687
qft 48,39,0.8262580806267988
qft 48,40,0.8257409003494681
qft 48,41,0.8261545927503436
qft 48,42,0.8267759091536473
qft 48,43,0.8261545927503436
qft 48,44,0.8264651341793687
qft 48,45,0.8281253058916049
qft 48,46,0.8283332964422926
qft 48,47,0.8285413914963367
qft 46,0,0.8248545077237177
qft 46,1,0.824510129585722
qft 46,2,0.8256591765476458
qft 46,3,0.8261196925747397
qft 46,4,0.8264654168588448
qft 46,5,0.8263501432835688
qft 46,6,0.8272732332653954
qft 46,7,0.8266960605184047
qft 46,8,0.8270422674823477
qft 46,9,0.8262349018600168
qft 46,10,0.8264654168588444
qft 46,11,0.8266960605184046
qft 46,12,0.8271577342508305
qft 46,13,0.8266960605184042
qft 46,14,0.8268114306296253
qft 46,15,0.8268114306296251
qft 46,16,0.8263501432835685
qft 46,17,0.8265807225993014
qft 46,18,0.8257742574141709
qft 46,19,0.8264654168588442
qft 46,20,0.8261196925747393
qft 46,21,0.8264654168588442
qft 46,22,0.8264654168588442
qft 46,23,0.8257742574141709
qft 46,24,0.8268114306296253
qft 46,25,0.8261196925747392
qft 46,26,0.8265807225993014
qft 46,27,0.8253141263212916
qft 46,28,0.8260045154142945
qft 46,29,0.8261196925747394
qft 46,30,0.8254291110146068
qft 46,31,0.825544127752259
qft 46,32,0.8255441277522589
qft 46,33,0.825544127752259
qft 46,34,0.8258893703652472
qft 46,35,0.8256591765476454
qft 46,36,0.8255441277522589
qft 46,37,0.8251991736589237
qft 46,38,0.8249693643735077
qft 46,39,0.8253141263212914
qft 46,40,0.8256591765476453
qft 46,41,0.8264654168588439
qft 46,42,0.8258893703652472
qft 46,43,0.8270422674823471
qft 46,44,0.8278512125025522
qft 46,45,0.8278512125025522
qft 27,0,0.8190972847286828
qft 27,1,0.8181006744029936
qft 27,2,0.8197630416764645
qft 27,3,0.8227723898986323
qft 27,4,0.8210978075959885
qft 27,5,0.822436927226431
qft 27,6,0.8227723898986324
qft 27,7,0.822436927226431
qft 27,8,0.8214321785121365
qft 27,9,0.8217668218671009
qft 27,10,0.8217668218671009
qft 27,11,0.8231081263453234
qft 27,12,0.8217668218671011
qft 27,13,0.8210978075959886
qft 27,14,0.8214321785121366
qft 27,15,0.8210978075959888
qft 27,16,0.8207637087860967
qft 27,17,0.8210978075959888
qft 27,18,0.8207637087860967
qft 27,19,0.8210978075959886
qft 27,20,0.8200963261575442
qft 27,21,0.8210978075959886
qft 27,22,0.8204298817504418
qft 27,23,0.8207637087860967
qft 27,24,0.822772389898632
qft 27,25,0.8234441369017858
qft 27,26,0.8244538165908456
qft 29,0,0.8186707119863287
qft 29,1,0.8192360839970854
qft 29,2,0.8189533004142651
qft 29,3,0.823215659179041
qft 29,4,0.8223596416687162
qft 29,5,0.8223596416687162
qft 29,6,0.8229301220658494
qft 29,7,0.8243597918770298
qft 29,8,0.8232156591790413
qft 29,9,0.8226447829643752
qft 29,10,0.8217899516726646
qft 29,11,0.8229301220658493
qft 29,12,0.8212210504361801
qft 29,13,0.8217899516726646
qft 29,14,0.8215054025618934
qft 29,15,0.8229301220658493
qft 29,16,0.8206529363222897
qft 29,17,0.8217899516726644
qft 29,18,0.8206529363222895
qft 29,19,0.8206529363222895
qft 29,20,0.8212210504361797
qft 29,21,0.8209368950910442
qft 29,22,0.8203691739260014
qft 29,23,0.8209368950910442
qft 29,24,0.8212210504361797
qft 29,25,0.8215054025618933
qft 29,26,0.8237873282656115
qft 29,27,0.8235013945101362
qft 29,28,0.8246463221473542
qft 6,0,0.7976507819873908
qft 6,1,0.8058034670589523
qft 6,2,0.8141245281510151
qft 6,3,0.8226192358519052
qft 6,4,0.8312930830461258
qft 6,5,0.8401517967589043
qft 11,0,0.8144040779228333
qft 11,1,0.8102556600924032
qft 11,2,0.8144040779228333
qft 11,3,0.8207069689569875
qft 11,4,0.8207069689569875
qft 11,5,0.81859519322475
qft 11,6,0.8164942572959858
qft 11,7,0.8144040779228333
qft 11,8,0.8207069689569875
qft 11,9,0.8249633771407874
qft 11,10,0.8292641652576723
qft 43,0,0.8242128483356306
qft 43,1,0.82537408571782
qft 43,2,0.8244706186187392
qft 43,3,0.8267978271713908
qft 43,4,0.8270572171343805
qft 43,5,0.8269275018115768
qft 43,6,0.8270572171343806
qft 43,7,0.8269275018115768
qft 43,8,0.8264090471552412
qft 43,9,0.8269275018115764
qft 43,10,0.8271869731589501
qft 43,11,0.8270572171343803
qft 43,12,0.8262795350542875
qft 43,13,0.8264090471552409
qft 43,14,0.8262795350542873
qft 43,15,0.8265385998623407
qft 43,16,0.825632582974051
qft 43,17,0.8257618923303547
qft 43,18,0.825632582974051
qft 43,19,0.8264090471552413
qft 43,20,0.8267978271713906
qft 43,21,0.8261500635403923
qft 43,22,0.8258912421974839
qft 43,23,0.825503314109545
qft 43,24,0.8257618923303547
qft 43,25,0.8258912421974839
qft 43,26,0.8260206325944791
qft 43,27,0.8251157502767074
qft 43,28,0.8260206325944792
qft 43,29,0.8253740857178201
qft 43,30,0.8247285501861717
qft 43,31,0.8251157502767075
qft 43,32,0.8252448977798716
qft 43,33,0.8247285501861716
qft 43,34,0.8253740857178201
qft 43,35,0.8252448977798718
qft 43,36,0.8252448977798718
qft 43,37,0.825503314109545
qft 43,38,0.825503314109545
qft 43,39,0.8266681931946869
qft 43,40,0.826538599862341
qft 43,41,0.8278363644793074
qft 43,42,0.827316769904446
qft 39,0,0.8222108651032317
qft 39,1,0.8225248446642921
qft 39,2,0.8226819243870703
qft 39,3,0.8239407253247858
qft 39,4,0.8240983463537047
qft 39,5,0.8253614889378049
qft 39,6,0.8252033843954306
qft 39,7,0.8253614889378048
qft 39,8,0.824413769399547
qft 39,9,0.8240983463537047
qft 39,10,0.8245715714857565
qft 39,11,0.8244137693995469
qft 39,12,0.825045340413814
qft 39,13,0.8240983463537044
qft 39,14,0.8250453404138143
qft 39,15,0.8252033843954301
qft 39,16,0.8239407253247857
qft 39,17,0.8253614889378045
qft 39,18,0.8240983463537044
qft 39,19,0.8244137693995468
qft 39,20,0.8239407253247854
qft 39,21,0.8239407253247852
qft 39,22,0.8240983463537043
qft 39,23,0.8233108436953533
qft 39,24,0.8234682237988755
qft 39,25,0.8239407253247855
qft 39,26,0.8229962638889532
qft 39,27,0.8239407253247855
qft 39,28,0.8240983463537045
qft 39,29,0.8233108436953531
qft 39,30,0.8239407253247855
qft 39,31,0.8231535237368693
qft 39,32,0.8228390641171597
qft 39,33,0.8236256640819345
qft 39,34,0.8231535237368692
qft 39,35,0.8237831645790543
qft 39,36,0.8252033843954301
qft 39,37,0.825519654075753
qft 39,38,0.825519654075753
qft 18,0,0.813551187202879
qft 18,1,0.815838587746027
qft 18,2,0.8166039156358776
qft 18,3,0.8204521949186409
qft 18,4,0.8212262073228409
qft 18,5,0.8196796401666103
qft 18,6,0.8181388871793531
qft 18,7,0.8166039156358776
qft 18,8,0.8189085389529568
qft 18,9,0.815838587746027
qft 18,10,0.8181388871793531
qft 18,11,0.818908538952957
qft 18,12,0.8196796401666105
qft 18,13,0.8196796401666105
qft 18,14,0.815838587746027
qft 18,15,0.8196796401666107
qft 18,16,0.8227786216206865
qft 18,17,0.8220016815085421
qft 15,0,0.8112833807984567
qft 15,1,0.8134455031259867
qft 15,2,0.8123630033305196
qft 15,3,0.8200015737413527
qft 15,4,0.8178045062173774
qft 15,5,0.8178045062173774
qft 15,6,0.814530891702343
qft 15,7,0.815619180638627
qft 15,8,0.8167103815758437
qft 15,9,0.816710381575844
qft 15,10,0.8167103815758437
qft 15,11,0.8123630033305196
qft 15,12,0.8200015737413533
qft 15,13,0.8222104781012282
qft 15,14,0.8233193990279188
qft 30,0,0.8192336480936044
qft 30,1,0.8202985125071063
qft 30,2,0.820565161295659
qft 30,3,0.8240474378322494
qft 30,4,0.822436567835984
qft 30,5,0.821901009802224
qft 30,6,0.8243165298646558
qft 30,7,0.8229728242736197
qft 30,8,0.8221687016039203
qft 30,9,0.8235097804821715
qft 30,10,0.8224365678359838
qft 30,11,0.8227046086689608
qft 30,12,0.8213661488088584
qft 30,13,0.8224365678359837
qft 30,14,0.8232412148209515
qft 30,15,0.823509780482171
qft 30,16,0.8213661488088584
qft 30,17,0.8224365678359835
qft 30,18,0.8219010098022238
qft 30,19,0.8210989792772057
qft 30,20,0.8221687016039201
qft 30,21,0.8208319834959522
qft 30,22,0.822972824273619
qft 30,23,0.8202985125071061
qft 30,24,0.8216334922605706
qft 30,25,0.8219010098022237
qft 30,26,0.8205651612956589
qft 30,27,0.8240474378322484
qft 30,28,0.8253946577286015
qft 30,29,0.8253946577286015
qft 9,0,0.8024982560151832
qft 9,1,0.8058489205879072
qft 9,2,0.8092276824813244
qft 9,3,0.823030892212922
qft 9,4,0.8160709238617513
qft 9,5,0.8126348966026747
qft 9,6,0.823030892212922
qft 9,7,0.8265555863007309
qft 9,8,0.8265555863007308
qft 5,0,0.7946448166407968
qft 5,1,0.8073989363811488
qft 5,2,0.8205691438713515
qft 5,3,0.8341761382946513
qft 5,4,0.8482420149526689
qft 16,0,0.8119325184856985
qft 16,1,0.8138949180684988
qft 16,2,0.8138949180684988
qft 16,3,0.8218403028422687
qft 16,4,0.8188426707414646
qft 16,5,0.8178483135855734
qft 16,6,0.8168563684850544
qft 16,7,0.8178483135855736
qft 16,8,0.8178483135855739
qft 16,9,0.8188426707414648
qft 16,10,0.8158668266739972
qft 16,11,0.813894918068499
qft 16,12,0.8138949180684988
qft 16,13,0.81983944876132
qft 16,14,0.8228443967363138
qft 16,15,0.8218403028422694
qft 14,0,0.8088632295758353
qft 14,1,0.8139018228018329
qft 14,2,0.8126362986687172
qft 14,3,0.8215785223212878
qft 14,4,0.819003582595634
qft 14,5,0.8164447328699524
qft 14,6,0.8126362986687172
qft 14,7,0.8151712947018185
qft 14,8,0.8126362986687172
qft 14,9,0.8164447328699524
qft 14,10,0.8113747039160841
qft 14,11,0.8190035825956343
qft 14,12,0.8202890317383247
qft 14,13,0.8215785223212885
qft 26,0,0.8179139072495005
qft 26,1,0.8172078470652194
qft 26,2,0.819329694131388
qft 26,3,0.8218191509495812
qft 26,4,0.8221760231100359
qft 26,5,0.8221760231100359
qft 26,6,0.8228906980622961
qft 26,7,0.8218191509495812
qft 26,8,0.8221760231100361
qft 26,9,0.8211063352420335
qft 26,10,0.8211063352420335
qft 26,11,0.8207503908898446
qft 26,12,0.8200394271811278
qft 26,13,0.8189752881055176
qft 26,14,0.8207503908898446
qft 26,15,0.8196844070236818
qft 26,16,0.8189752881055176
qft 26,17,0.8179139072495005
qft 26,18,0.8196844070236821
qft 26,19,0.8200394271811275
qft 26,20,0.8200394271811278
qft 26,21,0.8200394271811275
qft 26,22,0.819329694131388
qft 26,23,0.8218191509495807
qft 26,24,0.8236066165552008
qft 26,25,0.8236066165552005
