file_name,cir_fidelity,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,big_movement_stage,movement_distance
qft50 40 7 full code fidelity,5.493091494811167e-09,0.08075818212241156,0.00012325486609078389,0.007443228144190527,0.07414210181129673,502,92,4898,1492,373,490.68421052631373
qft50 40 8 full code fidelity,4.2148109788826896e-09,0.08239373898667042,9.405843424667868e-05,0.007443228144190533,0.07306759543309498,498,94,4898,1500,375,493.3157894736821
qft50 40 9 full code fidelity,5.49391965887848e-09,0.09108200798387564,0.00010930083592501167,0.0074432281441905515,0.07414210181129673,478,92,4898,1492,373,490.68421052631373
qft50 45 4 full code fidelity,4.845325129013298e-09,0.06254083169574963,0.00014038898933161023,0.00744322814419055,0.07414210181129673,553,93,4898,1492,373,490.68421052631373
qft50 45 5 full code fidelity,4.844929485438289e-09,0.05859542412067082,0.00014982957037334258,0.007443228144190503,0.07414210181129673,566,93,4898,1492,373,490.68421052631373
qft50 45 8 full code fidelity,5.571816920114104e-09,0.060384464270883294,0.00016478101307459657,0.007443228144190534,0.07523208892899234,560,92,4898,1484,371,488.05263157894535
qft50 45 9 full code fidelity,6.407168920541839e-09,0.05801093476506709,0.00019438174694609778,0.00744322814419053,0.07633777520600293,568,91,4898,1476,369,485.42105263157697
qft50 45 2 full code fidelity,5.490745707836758e-09,0.05743227569078555,0.00017324036153977006,0.00744322814419054,0.07414210181129673,570,92,4898,1492,373,490.68421052631373
qft50 45 3 full code fidelity,4.090983966377319e-09,0.050667916213027346,0.0001528601563076359,0.0074432281441905385,0.07096416605814412,595,94,4898,1516,379,498.5789473684189
qft50 45 6 full code fidelity,5.65558844161435e-09,0.07875931641927118,0.0001263790337585928,0.007443228144190553,0.07633777520600298,507,92,4898,1476,369,485.42105263157697
qft50 45 7 full code fidelity,5.736954229893079e-09,0.06191698689958454,0.00016070752479093202,0.0074432281441905055,0.07745938207877726,555,92,4898,1468,367,482.7894736842086
qft50 45 0 full code fidelity,4.774864177789387e-09,0.060082541949528896,0.0001461256909756231,0.007443228144190539,0.07306759543309498,561,93,4898,1500,375,493.3157894736821
qft50 45 1 full code fidelity,4.844533874169466e-09,0.05489891379418009,0.0001599049915890073,0.007443228144190531,0.07414210181129673,579,93,4898,1492,373,490.68421052631373
qft50 50 3 full code fidelity,4.336751276545591e-09,0.04819076839980127,0.00016070752479093174,0.007443228144190532,0.07523208892899234,605,94,4898,1484,371,488.05263157894535
qft50 50 2 full code fidelity,4.3363154454161815e-09,0.04447676004441069,0.00017410982246570802,0.00744322814419054,0.07523208892899234,621,94,4898,1484,371,488.05263157894535
qft50 50 0 full code fidelity,3.716243374041838e-09,0.04583472801998072,0.0001490813589562906,0.007443228144190532,0.07306759543309498,615,95,4898,1500,375,493.3157894736821
qft50 50 1 full code fidelity,6.594853780310902e-09,0.04583472801998077,0.0002459475332739589,0.007443228144190519,0.07859713404115488,615,91,4898,1460,365,480.1578947368402
qft50 50 5 full code fidelity,5.652072565710448e-09,0.04794981455780226,0.00020745311845332825,0.0074432281441905316,0.07633777520600298,606,92,4898,1476,369,485.42105263157697
qft50 50 4 full code fidelity,3.2313416947602896e-09,0.04381293884115284,0.00013760565516085494,0.0074432281441905185,0.07200835435095798,624,96,4898,1508,377,495.9473684210505
qft50 50 8 full code fidelity,4.464919143724925e-09,0.04629653596624408,0.00016727450077717325,0.007443228144190542,0.07745938207877726,613,94,4898,1468,367,482.7894736842086
qft50 50 9 full code fidelity,5.652853682531922e-09,0.053540097225519494,0.00018581799058469485,0.00744322814419054,0.07633777520600298,584,92,4898,1476,369,485.42105263157697
qft50 50 6 full code fidelity,4.844047012337821e-09,0.050667916213027325,0.00017324036153977006,0.007443228144190528,0.07414210181129673,595,93,4898,1492,373,490.68421052631373
qft50 50 7 full code fidelity,6.594398122913864e-09,0.04337590477621232,0.0002598714533623015,0.00744322814419055,0.07859713404115488,626,91,4898,1460,365,480.1578947368402
qft50 55 6 full code fidelity,4.3347903813576235e-09,0.03359121130473201,0.00023045067498289333,0.0074432281441905125,0.07523208892899234,677,94,4898,1484,371,488.05263157894535
qft50 55 7 full code fidelity,4.39910668376172e-09,0.03750748018035201,0.00020641714944305212,0.007443228144190533,0.07633777520600298,655,94,4898,1476,369,485.42105263157697
qft50 55 1 full code fidelity,4.912112714223678e-09,0.0303869617913798,0.0002886799305916487,0.007443228144190541,0.07523208892899234,697,93,4898,1484,371,488.05263157894535
qft50 55 0 full code fidelity,4.9136865653076195e-09,0.03923829805195552,0.00022363142790084967,0.007443228144190521,0.07523208892899234,646,93,4898,1484,371,488.05263157894535
qft50 55 4 full code fidelity,4.398830367511176e-09,0.03567374436777697,0.00021701396860167736,0.007443228144190507,0.07633777520600298,665,94,4898,1476,369,485.42105263157697
qft50 55 5 full code fidelity,3.880932211723052e-09,0.03275978694079335,0.000208494286798026,0.00744322814419056,0.07633777520600298,682,95,4898,1476,369,485.42105263157697
qft50 55 2 full code fidelity,3.824960537222174e-09,0.03444373673609219,0.00019831348476467646,0.007443228144190525,0.07523208892899234,672,95,4898,1484,371,488.05263157894535
qft50 55 3 full code fidelity,6.402823836309331e-09,0.03376001136153972,0.00033378601714171977,0.007443228144190513,0.07633777520600298,676,91,4898,1476,369,485.42105263157697
qft50 55 9 full code fidelity,4.334926525981991e-09,0.03444373673609219,0.00022475379215040078,0.007443228144190557,0.07523208892899234,672,94,4898,1484,371,488.05263157894535
qft50 55 8 full code fidelity,3.3755175946240775e-09,0.03904210656169574,0.00015439835960910804,0.007443228144190514,0.07523208892899234,647,96,4898,1484,371,488.05263157894535
qft50 60 1 full code fidelity,3.9947416140344714e-09,0.026540583085746725,0.0002572824677763652,0.007443228144190527,0.07859713404115488,724,95,4898,1460,365,480.1578947368402
qft50 60 0 full code fidelity,4.396427148347764e-09,0.02306517323418604,0.0003354612266422643,0.007443228144190533,0.07633777520600298,752,94,4898,1476,369,485.42105263157697
qft50 60 9 full code fidelity,4.39673093112118e-09,0.024372654527368524,0.0003174872042859407,0.007443228144190536,0.07633777520600298,741,94,4898,1476,369,485.42105263157697
qft50 60 8 full code fidelity,3.472745961036195e-09,0.020969846670346026,0.0002872383351882566,0.007443228144190522,0.07745938207877726,771,96,4898,1468,367,482.7894736842086
qft50 60 4 full code fidelity,3.879786631831626e-09,0.025883670561502026,0.000263803861963991,0.007443228144190535,0.07633777520600298,729,95,4898,1476,369,485.42105263157697
qft50 60 5 full code fidelity,3.276712795281333e-09,0.025883670561501985,0.00023276965723207884,0.007443228144190526,0.07306759543309498,729,96,4898,1500,375,493.3157894736821
