file_name,cir_fidelity,cir_fidelity_1q_gate,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,cir_fidelity_coherence_big,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,num_big_move,num_offset_move,total_move_dis,bigmov_dis,offset_dis,average_movement
qft50 30 5 full code fidelity,1.9544539675478406e-09,1,0.1620982441899555,8.946554916892141e-05,0.0074432281441905905,0.018106310865180896,0.9850492567264306,363,89,4898,2604,279,2325,518.8947368421035,263.1052631578944,255.78947368421646,33.05037371573008
qft50 30 2 full code fidelity,2.110415973330305e-09,1,0.15035730121053856,0.00010930083592501176,0.007443228144190616,0.01725276588644827,0.9850541009515347,378,88,4898,2640,279,2361,523.15789473684,262.9473684210523,260.21052631579516,32.99222940966485
qft50 30 3 full code fidelity,3.741627755378919e-09,1,0.17563417245259197,0.00015439835960910796,0.007443228144190596,0.01853734560940385,0.9852001959990085,347,84,4898,2593,276,2317,516.1052631578931,260.6315789473681,255.47368421053227,33.04343597202415
qft50 30 6 full code fidelity,2.530790856483653e-09,1,0.1846622876013124,0.00010088728223560167,0.0074432281441905775,0.018250732161355372,0.9850524862098333,337,87,4898,2598,279,2319,518.7368421052612,262.99999999999966,255.73684210526915,33.08821827046718
qft50 30 7 full code fidelity,2.2347872603214785e-09,1,0.17475600159032903,9.405843424667865e-05,0.007443228144190603,0.018266065541434163,0.9851017228062251,348,88,4898,2600,278,2322,517.9999999999982,262.2105263157892,255.78947368421646,33.053821370502085
qft50 30 8 full code fidelity,1.975461277692017e-09,1,0.16128775296900572,8.991456000293608e-05,0.007443228144190583,0.01830104022160621,0.9849507835336471,364,89,4898,2594,281,2313,518.9473684210509,264.6842105263155,254.26315789474276,33.09828929016102
qft50 30 9 full code fidelity,3.263635214267478e-09,1,0.15888051309497406,0.00015058153692335338,0.007443228144190604,0.01832727601144378,0.9851477299192141,367,85,4898,2599,277,2322,517.6315789473666,261.52631578947336,256.1052631579007,33.053978608908615
qft50 30 0 full code fidelity,2.4624682011756188e-09,1,0.16538114245489308,0.00011263377268369047,0.007443228144190598,0.017760479277384604,0.9850032496134415,359,87,4898,2618,280,2338,521.1578947368401,263.78947368421024,257.3684210526374,33.04316708462436
qft50 30 1 full code fidelity,2.4958057691997936e-09,1,0.16209824418995547,0.00011491200338522056,0.007443228144190598,0.01800137779238276,0.985050871468132,363,87,4898,2606,279,2327,520.2631578947346,263.05263157894706,257.21052631579533,33.09826867101963
qft50 35 0 full code fidelity,1.6375688789495887e-09,1,0.1255322834371622,0.00010190249217885879,0.00744322814419061,0.017198794650930604,0.985050871468132,414,90,4898,2643,279,2364,524.3684210526291,263.0526315789471,261.31578947368985,33.02162225764049
qft50 35 1 full code fidelity,1.5862769815038861e-09,1,0.12242520289863415,0.00010448543662098625,0.007443228144190592,0.01666061762300792,0.9848506955991623,419,90,4898,2658,283,2375,528.8947368421022,266.31578947368394,262.5789473684266,33.064402259891885
qft50 35 2 full code fidelity,1.6135061679185001e-09,1,0.1366982818702115,9.35887299406593e-05,0.007443228144190603,0.016944263219639516,0.9850000201300388,397,90,4898,2650,280,2370,526.0526315789444,263.894736842105,262.1578947368477,33.033387273545536
qft50 35 3 full code fidelity,2.3420557194326133e-09,1,0.10909420695870248,0.0001706579433643615,0.007443228144190611,0.01690081683536251,0.9850524862098333,442,87,4898,2655,279,2376,525.684210526313,262.99999999999966,262.68421052632135,32.99791460839346
qft50 35 4 full code fidelity,1.8213123711556557e-09,1,0.11074712159185103,0.00013088635385348062,0.007443228144190617,0.01688092691808111,0.9849523982753485,439,89,4898,2654,281,2373,526.4210526315763,264.6315789473681,261.78947368421615,33.01131164299488
qft50 35 5 full code fidelity,1.867663352519835e-09,1,0.11355781921006078,0.00012765076245271437,0.0074432281441906,0.017309989698590513,0.9850032496134415,434,89,4898,2637,280,2357,523.5789473684189,263.78947368421024,259.78947368421626,33.01778182429303
qft50 35 8 full code fidelity,3.4856828514044005e-09,1,0.11643985070121862,0.00023276965723207897,0.007443228144190605,0.01727820140057523,0.9851493446609154,429,84,4898,2642,277,2365,522.315789473682,261.473684210526,260.84210526316355,32.96318536308072
qft50 35 9 full code fidelity,3.1492143913515234e-09,1,0.12059799144222183,0.00019831348476467625,0.007443228144190604,0.017690844936410138,0.9851509594026168,422,85,4898,2627,277,2350,520.6315789473664,261.4210526315787,259.2105263157952,32.9941883444134
qft50 35 6 full code fidelity,1.4820040183604217e-09,1,0.14300635237083664,7.894071398004073e-05,0.007443228144190612,0.01763728249177105,0.9849507835336471,388,91,4898,2621,281,2340,522.2631578947347,264.6842105263155,257.57894736842695,33.05595060520234
qft50 35 7 full code fidelity,1.2734665603360042e-09,1,0.12871821987500126,7.737564546768405e-05,0.007443228144190596,0.017178368100154596,0.9849507835336471,409,92,4898,2638,281,2357,524.8421052631553,264.6842105263155,260.15789473684777,33.05118128109903
qft50 40 3 full code fidelity,1.6046468986582765e-09,1,0.09292664835904788,0.0001376056551608547,0.007443228144190599,0.016859379799670875,0.985050871468132,474,90,4898,2657,279,2378,525.526315789471,263.05263157894706,262.47368421053187,32.97603840391104
qft50 40 2 full code fidelity,9.153844308246403e-10,1,0.09108200798387567,8.509693524245912e-05,0.007443228144190612,0.015867031170774946,0.984803073744472,478,94,4898,2693,284,2409,533.210526315786,267.05263157894706,266.1578947368475,33.00168057993992
qft50 40 1 full code fidelity,1.206082095116441e-09,1,0.09062659794395629,0.00010984939634802467,0.007443228144190615,0.016276543658040342,0.9848506955991623,479,92,4898,2677,283,2394,530.9999999999968,266.3157894736839,264.6842105263212,33.025661165175656
qft50 40 0 full code fidelity,1.36297270694561e-09,1,0.08619587539414537,0.00013088635385348062,0.007443228144190635,0.01623098865615777,0.9849507835336471,489,91,4898,2681,281,2400,529.7894736842076,264.68421052631544,265.10526315790014,32.971699862222344
qft50 40 4 full code fidelity,1.5657319596685173e-09,1,0.09819432413732991,0.00013023274012392488,0.007443228144190608,0.016449379568419405,0.9850032496134415,463,90,4898,2673,280,2393,528.3157894736812,263.7894736842102,264.52631578947916,32.97711747280303
