file_name,cir_fidelity,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,big_movement_stage,movement_distance
qft50 40 9 full code fidelity,4.695108422063202e-10,0.09108200798387564,0.00010930083592501167,0.007443228144190689,0.006336190338734257,478,92,4898,3392,373,690.6842105262887
qft50 45 4 full code fidelity,4.083657668424941e-10,0.06254083169574963,0.00014038898933161023,0.007443228144190684,0.006248723347828165,553,93,4898,3402,373,691.736842105237
qft50 45 5 full code fidelity,3.7426035183083655e-10,0.05859542412067082,0.00014982957037334258,0.0074432281441907,0.005727317434190204,566,93,4898,3470,373,698.8947368420771
qft50 45 8 full code fidelity,4.6456898512416695e-10,0.060384464270883294,0.00016478101307459657,0.007443228144190688,0.006272728573751591,560,92,4898,3412,371,690.9999999999733
qft50 45 9 full code fidelity,5.278084202446317e-10,0.05801093476506709,0.00019438174694609778,0.00744322814419069,0.006288537267574019,568,91,4898,3408,369,688.7894736841843
qft50 45 2 full code fidelity,4.473624964390165e-10,0.05743227569078555,0.00017324036153977006,0.007443228144190668,0.006040781621009459,570,92,4898,3432,373,694.8947368420787
qft50 45 3 full code fidelity,3.2260855906849235e-10,0.050667916213027346,0.0001528601563076359,0.007443228144190688,0.005596122484387929,595,94,4898,3480,379,705.3157894736554
qft50 45 6 full code fidelity,4.6534255294107e-10,0.07875931641927118,0.0001263790337585928,0.0074432281441907,0.006281082077829266,507,92,4898,3412,369,689.2105263157632
qft50 45 7 full code fidelity,4.682991053982546e-10,0.06191698689958454,0.00016070752479093202,0.007443228144190684,0.006322895020354409,555,92,4898,3408,367,686.9999999999744
qft50 45 0 full code fidelity,3.81349521970119e-10,0.060082541949528896,0.0001461256909756231,0.007443228144190697,0.0058356199364850885,561,93,4898,3450,375,698.5789473683934
qft50 45 1 full code fidelity,3.8052613743124556e-10,0.05489891379418009,0.0001599049915890073,0.0074432281441906755,0.005823678470639885,579,93,4898,3460,373,697.8421052631302
qft50 50 3 full code fidelity,3.4302078224924505e-10,0.04819076839980127,0.00016070752479093174,0.0074432281441907085,0.005950576445145555,605,94,4898,3448,371,694.7894736841829
qft50 50 2 full code fidelity,3.6080253436253895e-10,0.04447676004441069,0.00017410982246570802,0.007443228144190692,0.006259675683802249,621,94,4898,3410,371,690.7894736841847
qft50 50 0 full code fidelity,2.879630860369723e-10,0.04583472801998072,0.0001490813589562906,0.007443228144190713,0.005661838623698713,615,95,4898,3474,375,701.1052631578667
qft50 50 1 full code fidelity,5.059661856648495e-10,0.04583472801998077,0.0002459475332739589,0.00744322814419067,0.00603007942855656,615,91,4898,3448,365,689.4210526315522
qft50 50 5 full code fidelity,4.3751037584825675e-10,0.04794981455780226,0.00020745311845332825,0.0074432281441906755,0.005909083496984324,606,92,4898,3448,369,692.9999999999727
qft50 50 4 full code fidelity,2.542829910344048e-10,0.04381293884115284,0.00013760565516085494,0.007443228144190696,0.0056665315690746796,624,96,4898,3470,377,702.4736842104979
qft50 50 8 full code fidelity,3.564981429085258e-10,0.04629653596624408,0.00016727450077717325,0.00744322814419067,0.006184686659048448,613,94,4898,3424,367,688.6842105262887
qft50 50 9 full code fidelity,4.572228749298577e-10,0.053540097225519494,0.00018581799058469485,0.007443228144190692,0.006174470277427011,584,92,4898,3422,369,690.2631578947098
qft50 50 6 full code fidelity,3.75567025247498e-10,0.050667916213027325,0.00017324036153977006,0.007443228144190685,0.005748360524153257,595,93,4898,3468,373,698.6842105262873
qft50 50 7 full code fidelity,5.231648352431438e-10,0.04337590477621232,0.0002598714533623015,0.007443228144190685,0.006235482892418084,626,91,4898,3420,365,686.4736842105001
qft50 55 6 full code fidelity,3.446847861213847e-10,0.03359121130473201,0.00023045067498289333,0.007443228144190684,0.0059821477397097615,677,94,4898,3440,371,693.9473684210258
qft50 55 7 full code fidelity,3.4380329075802156e-10,0.03750748018035201,0.00020641714944305212,0.007443228144190679,0.005966024516260856,655,94,4898,3446,369,692.7894736841823
qft50 55 1 full code fidelity,4.029063784650702e-10,0.0303869617913798,0.0002886799305916487,0.007443228144190705,0.006170764039467333,697,93,4898,3422,371,692.0526315789208
qft50 55 0 full code fidelity,4.0186319169481965e-10,0.03923829805195552,0.00022363142790084967,0.007443228144190706,0.00615281560454597,646,93,4898,3420,371,691.8421052631318
qft50 55 4 full code fidelity,3.536914893867185e-10,0.03567374436777697,0.00021701396860167736,0.007443228144190663,0.006138000139422412,665,94,4898,3426,369,690.6842105262897
qft50 55 5 full code fidelity,3.3108492946574927e-10,0.03275978694079335,0.000208494286798026,0.007443228144190694,0.006512426793569274,682,95,4898,3384,369,686.2631578947111
qft50 55 2 full code fidelity,3.239964215055635e-10,0.03444373673609219,0.00019831348476467646,0.007443228144190697,0.0063725958367882255,672,95,4898,3396,371,689.3157894736588
qft50 55 3 full code fidelity,5.044466073328135e-10,0.03376001136153972,0.00033378601714171977,0.0074432281441906755,0.006014273186094562,676,91,4898,3440,369,692.1578947368143
qft50 55 9 full code fidelity,3.3982342520807716e-10,0.03444373673609219,0.00022475379215040078,0.007443228144190674,0.005897591572124063,672,94,4898,3452,371,695.2105263157613
qft50 55 8 full code fidelity,2.69026397002469e-10,0.03904210656169574,0.00015439835960910804,0.007443228144190663,0.005995944993967585,647,96,4898,3442,371,694.1578947368151
qft50 60 1 full code fidelity,3.2841721169876466e-10,0.026540583085746725,0.0002572824677763652,0.007443228144190679,0.006461657374440357,724,95,4898,3396,365,683.947368421027
qft50 60 0 full code fidelity,3.6339454777788633e-10,0.02306517323418604,0.0003354612266422643,0.007443228144190687,0.006309835319295616,752,94,4898,3400,369,687.9473684210267
qft50 60 9 full code fidelity,3.7044105310460683e-10,0.024372654527368524,0.0003174872042859407,0.007443228144190707,0.006431743557198462,741,94,4898,3390,369,686.8947368420795
qft50 60 8 full code fidelity,2.991657198482789e-10,0.020969846670346026,0.0002872383351882566,0.0074432281441906565,0.00667287272337233,771,96,4898,3362,367,682.1578947368171
qft50 60 4 full code fidelity,3.0444935020124164e-10,0.025883670561502026,0.000263803861963991,0.007443228144190659,0.005990274276063406,729,95,4898,3444,369,692.5789473683932
qft50 60 5 full code fidelity,2.693040563118604e-10,0.025883670561501985,0.00023276965723207884,0.007443228144190676,0.006005225683319792,729,96,4898,3430,375,696.4736842104988
qft50 60 6 full code fidelity,3.455213379669454e-10,0.028045072800280336,0.0002759617374955698,0.007443228144190705,0.005998022623894768,713,94,4898,3440,369,692.1578947368151
qft50 60 7 full code fidelity,3.515241920403044e-10,0.021502049198442244,0.0003174872042859406,0.007443228144190698,0.006918115526054544,766,95,4898,3340,363,676.2631578947129
qft50 60 2 full code fidelity,3.282329631288306e-10,0.021610099696926902,0.0003159017525595379,0.007443228144190689,0.006459695652145369,765,95,4898,3388,369,686.6842105262906
qft50 60 3 full code fidelity,3.22299310972894e-10,0.02486626225063329,0.00027458365356895125,0.007443228144190708,0.006341804607974909,737,95,4898,3408,365,685.2105263157636
qft50 65 6 full code fidelity,2.621002203075402e-10,0.018969543067746796,0.0002801376263676416,0.0074432281441907016,0.006626401409800997,791,97,4898,3366,369,684.3684210526062
qft50 65 7 full code fidelity,3.5576804342803194e-10,0.01859298816493645,0.00036709441212235506,0.007443228144190676,0.0070029114989728115,795,95,4898,3332,365,677.2105263157654
qft50 65 0 full code fidelity,2.8703008514575574e-10,0.019160670758563477,0.00031432421818269364,0.007443228144190692,0.00640291205233057,789,96,4898,3390,369,686.8947368420792
qft50 65 1 full code fidelity,3.342957383582462e-10,0.016403110536014433,0.0003670944121223552,0.007443228144190675,0.007458740952846568,820,96,4898,3286,365,672.3684210526095
qft50 65 4 full code fidelity,4.078247665714915e-10,0.01724627885940147,0.0005082767064726445,0.007443228144190696,0.006250527269835206,810,93,4898,3410,369,688.9999999999734
qft50 65 5 full code fidelity,2.8149609047150946e-10,0.019353724157029833,0.00031119274352606343,0.007443228144190686,0.00627938380226737,787,96,4898,3396,375,692.8947368420784
qft50 65 2 full code fidelity,3.18452268155287e-10,0.019844910434467646,0.00034396423468826995,0.007443228144190706,0.006267878732082674,782,95,4898,3400,375,693.3157894736576
qft50 65 3 full code fidelity,3.078605583223765e-10,0.016485538227150192,0.00036526123440181884,0.007443228144190681,0.006868881254061136,819,96,4898,3350,363,677.3157894736604
qft50 65 9 full code fidelity,3.003068400789551e-10,0.01925695553624471,0.00031275456161814364,0.007443228144190679,0.0066990406483291185,788,96,4898,3364,365,680.5789473683959
qft50 65 8 full code fidelity,3.5202462835597113e-10,0.0161582920608756,0.00042233310918905347,0.007443228144190673,0.006930445208806618,823,95,4898,3330,367,678.7894736841869
qft50 70 1 full code fidelity,4.4689188080060934e-10,0.013025305728385464,0.000593608535278735,0.007443228144190685,0.007765207598986306,866,94,4898,3246,367,669.9473684210302
qft50 70 0 full code fidelity,4.496829349791243e-10,0.012766746905164973,0.0006056153886188974,0.007443228144190676,0.007813901371663542,870,94,4898,3250,363,666.7894736841886
qft50 70 5 full code fidelity,3.7279932126635113e-10,0.01214258231459495,0.0004957117927726747,0.007443228144190688,0.008320960783210004,880,96,4898,3196,365,662.8947368420849
