file_name,cir_fidelity,cir_fidelity_1q_gate,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,cir_fidelity_coherence_big,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,num_big_move,num_offset_move,total_move_dis,bigmov_dis,offset_dis,average_movement
qft50 20 4 full code fidelity,0.007621343298863414,1,1,1,0.08618787113701339,0.0884270976683914,0.9911922617653348,0,0,2450,1531,176,1355,305.42105263158123,143.57894736842061,161.84210526316102,33.94217840213963
qft50 20 5 full code fidelity,0.007955147553505957,1,1,1,0.08618787113701318,0.09230008176973799,0.9912414983617266,0,0,2450,1500,175,1325,300.84210526316036,142.7894736842101,158.05263157895038,34.006566255112766
qft50 20 6 full code fidelity,0.007198160508032767,1,1,1,0.08618787113701343,0.08351709368235588,0.9909904711546638,0,0,2450,1568,180,1388,313.15789473684447,146.8947368421048,166.26315789474006,33.97142946449521
qft50 20 7 full code fidelity,0.007784070993621291,1,1,1,0.08618787113701334,0.0903151556121732,0.9911890322819321,0,0,2450,1516,176,1340,303.7368421052655,143.68421052631535,160.05263157895044,33.99838770942011
qft50 20 9 full code fidelity,0.007358364621387363,1,1,1,0.08618787113701337,0.08537587161991421,0.9911414104272417,0,0,2450,1555,177,1378,309.26315789473915,144.4210526315785,164.8421052631611,33.90912290500931
qft50 20 8 full code fidelity,0.007892773430812907,1,1,1,0.08618787113701326,0.09157638222976558,0.9912414983617266,0,0,2450,1507,175,1332,301.89473684210765,142.7894736842101,159.10526315789778,33.99800322155967
qft50 25 5 full code fidelity,0.006985317794287136,1,1,1,0.08618787113701333,0.08104757319254977,0.9911430251689431,0,0,2450,1595,177,1418,314.105263157897,144.36842105263113,169.73684210526648,33.78293148877556
qft50 25 4 full code fidelity,0.007119029731477495,1,1,1,0.08618787113701343,0.08259897405007632,0.9910380930093542,0,0,2450,1576,179,1397,313.57894736842337,146.15789473684166,167.42105263158223,33.92304837728474
qft50 25 0 full code fidelity,0.006814264441405928,1,1,1,0.0861878711370134,0.07906291629564964,0.9908936127035817,0,0,2450,1605,182,1423,318.8421052631601,148.42105263157848,170.42105263158228,33.90088295981155
qft50 25 1 full code fidelity,0.006649995541267214,1,1,1,0.08618787113701337,0.07715697642300129,0.9910397077510555,0,0,2450,1629,179,1450,319.9473684210549,146.10526315789429,173.84210526316133,33.7548069574923
qft50 25 9 full code fidelity,0.007023350923773408,1,1,1,0.08618787113701325,0.08148885488316976,0.9910905590891487,0,0,2450,1588,178,1410,314.2631578947392,145.2631578947364,169.0000000000033,33.8531818168835
qft50 25 8 full code fidelity,0.006851797596912891,1,1,1,0.08618787113701347,0.07949839700786367,0.9910937885725514,0,0,2450,1609,178,1431,316.3157894736866,145.15789473684166,171.1578947368455,33.75654161971458
qft50 25 2 full code fidelity,0.006877568761997611,1,1,1,0.08618787113701357,0.07979740851313387,0.9908395318820858,0,0,2450,1595,183,1412,318.47368421052863,149.3684210526311,169.10526315789804,33.96690137171892
qft50 25 3 full code fidelity,0.006773492829364053,1,1,1,0.08618787113701333,0.07858986119515812,0.9908395318820858,0,0,2450,1608,183,1425,320.0526315789496,149.3684210526311,170.68421052631916,33.92539508096617
qft50 25 6 full code fidelity,0.006866684655864017,1,1,1,0.08618787113701355,0.07967112501187079,0.9910413224927569,0,0,2450,1605,179,1426,316.8947368421074,146.05263157894692,170.84210526316127,33.8207964405862
qft50 25 7 full code fidelity,0.006547229869950285,1,1,1,0.08618787113701347,0.07596463149138592,0.9907919100273955,0,0,2450,1634,184,1450,324.0526315789495,150.10526315789426,173.94736842105607,33.88641306986263
qft50 30 4 full code fidelity,0.006413097613715348,1,1,1,0.0861878711370133,0.07440835385666289,0.9907902952856942,0,0,2450,1650,184,1466,325.57894736842326,150.15789473684163,175.42105263158243,33.80610018597758
qft50 30 5 full code fidelity,0.006532953748300008,1,1,1,0.08618787113701365,0.0757989919244497,0.9908379171403845,0,0,2450,1635,183,1452,322.9473684210548,149.42105263157848,173.52631578947714,33.811983641716175
qft50 30 2 full code fidelity,0.006233481051151583,1,1,1,0.08618787113701343,0.07232434180027694,0.9908427613654887,0,0,2450,1671,183,1488,327.21052631579164,149.26315789473637,177.9473684210562,33.703713788126876
qft50 30 3 full code fidelity,0.006684035968243045,1,1,1,0.08618787113701337,0.07755193254068654,0.9909888564129624,0,0,2450,1624,180,1444,320.1578947368444,146.94736842105218,173.2105263157929,33.80606500856123
qft50 30 6 full code fidelity,0.006583585901069281,1,1,1,0.0861878711370133,0.0763864545465257,0.9908411466237872,0,0,2450,1629,183,1446,322.7894736842127,149.31578947368374,173.47368421052974,33.875144975517834
qft50 30 7 full code fidelity,0.006588960924353717,1,1,1,0.08618787113701357,0.0764488185800435,0.990890383220179,0,0,2450,1631,182,1449,322.0526315789496,148.52631578947322,173.5263157894771,33.81934743209702
qft50 30 8 full code fidelity,0.006601220619296151,1,1,1,0.08618787113701347,0.0765910624338562,0.990739443947601,0,0,2450,1625,185,1440,323.0000000000022,150.99999999999952,172.0000000000034,33.89315847207538
qft50 30 9 full code fidelity,0.006610416640482452,1,1,1,0.08618787113701351,0.07669775982717826,0.9909363903331679,0,0,2450,1630,181,1449,321.68421052631805,147.84210526315744,173.84210526316133,33.82006779325049
qft50 30 0 full code fidelity,0.00641166427715455,1,1,1,0.0861878711370134,0.07439172348232023,0.9907919100273955,0,0,2450,1649,184,1465,325.21052631579164,150.10526315789426,175.1052631578982,33.79407612249326
qft50 30 1 full code fidelity,0.006496158628760504,1,1,1,0.08618787113701364,0.07537207431929142,0.9908395318820858,0,0,2450,1637,183,1454,324.3157894736864,149.3684210526311,174.9473684210561,33.88729887301281
qft50 35 0 full code fidelity,0.006214531252895136,1,1,1,0.08618787113701339,0.07210447561717655,0.9908395318820858,0,0,2450,1674,183,1491,328.421052631581,149.3684210526311,179.05263157895095,33.74884571409117
