file_name,cir_fidelity,cir_fidelity_1q_gate,cir_fidelity_2q_gate,cir_fidelity_2q_gate_for_idle,cir_fidelity_atom_transfer,cir_fidelity_coherence,cir_fidelity_coherence_big,num_two_qubit_gate,num_gate_stage,num_transfer,num_movement_stage,num_big_move,num_offset_move,total_move_dis,bigmov_dis,offset_dis,average_movement
qft50 35 3 full code fidelity,3.9378988777795894e-07,1,0.10909420695870248,0.0001706579433643615,0.08618787113701283,0.24540884347868094,0.990694205128963,442,87,2450,732,183,549,221.5263157894746,154.10526315789434,67.4210526315793,40.8104772726244
qft50 35 4 full code fidelity,3.0193570155546434e-07,1,0.11074712159185103,0.00013088635385348062,0.08618787113701283,0.24168043691963617,0.9905925024527767,439,89,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 35 5 full code fidelity,3.0426550461021943e-07,1,0.11355781921006078,0.00012765076245271437,0.08618787113701261,0.24353764805392344,0.9906433537908699,434,89,2450,736,184,552,222.7368421052641,154.94736842105223,67.78947368421089,40.81047727262439
qft50 35 8 full code fidelity,5.821180229493645e-07,1,0.11643985070121862,0.00023276965723207897,0.08618787113701282,0.2491936004766358,0.9907959078051491,429,84,2450,724,181,543,219.10526315789565,152.42105263157856,66.68421052631612,40.81047727262439
qft50 35 9 full code fidelity,5.136595410800173e-07,1,0.12059799144222183,0.00019831348476467625,0.08618787113701261,0.2491936004766358,0.9907959078051491,422,85,2450,724,181,543,219.10526315789565,152.42105263157856,66.68421052631612,40.81047727262439
qft50 35 6 full code fidelity,2.35149484198949e-07,1,0.14300635237083664,7.894071398004073e-05,0.08618787113701268,0.24168043691963617,0.9905925024527767,388,91,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 35 7 full code fidelity,2.074588475312857e-07,1,0.12871821987500126,7.737564546768405e-05,0.08618787113701269,0.24168043691963617,0.9905925024527767,409,92,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 40 3 full code fidelity,2.7046614955828833e-07,1,0.09292664835904788,0.0001376056551608547,0.08618787113701273,0.24540884347868094,0.990694205128963,474,90,2450,732,183,549,221.5263157894746,154.10526315789434,67.4210526315793,40.8104772726244
qft50 40 2 full code fidelity,1.577819362157132e-07,1,0.09108200798387567,8.509693524245912e-05,0.08618787113701262,0.23619168898872622,0.9904399484384975,478,94,2450,752,188,564,227.578947368422,158.3157894736838,69.26315789473725,40.81047727262439
qft50 40 1 full code fidelity,2.0421623034334496e-07,1,0.09062659794395629,0.00010984939634802467,0.08618787113701272,0.23800755868196194,0.9904907997765906,479,92,2450,748,187,561,226.36842105263253,157.4736842105259,68.89473684210566,40.81047727262439
qft50 40 0 full code fidelity,2.3500034794794712e-07,1,0.08619587539414537,0.00013088635385348062,0.0861878711370126,0.24168043691963617,0.9905925024527767,489,91,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 40 4 full code fidelity,2.6842244305213306e-07,1,0.09819432413732991,0.00013023274012392488,0.0861878711370127,0.24353764805392344,0.9906433537908699,463,90,2450,736,184,552,222.7368421052641,154.94736842105223,67.78947368421089,40.81047727262439
qft50 40 5 full code fidelity,2.0734029664390501e-07,1,0.08157186144027838,0.00012202693178873993,0.08618787113701275,0.24168043691963617,0.9905925024527767,500,92,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 40 6 full code fidelity,2.0577827196259962e-07,1,0.08794155926129832,0.00011319906049202245,0.08618787113701269,0.23983710768213573,0.9905416511146837,485,92,2450,744,186,558,225.15789473684305,156.631578947368,68.52631578947407,40.81047727262439
qft50 40 7 full code fidelity,2.0418672896600015e-07,1,0.08075818212241156,0.00012325486609078389,0.08618787113701261,0.23800755868196194,0.9904907997765906,502,92,2450,748,187,561,226.36842105263253,157.4736842105259,68.89473684210566,40.81047727262439
qft50 40 8 full code fidelity,1.577621156717152e-07,1,0.08239373898667042,9.405843424667868e-05,0.0861878711370126,0.23619168898872622,0.9904399484384975,498,94,2450,752,188,564,227.578947368422,158.3157894736838,69.26315789473725,40.81047727262439
qft50 40 9 full code fidelity,2.0421751310861066e-07,1,0.09108200798387564,0.00010930083592501167,0.08618787113701268,0.23800755868196194,0.9904907997765906,478,92,2450,748,187,561,226.36842105263253,157.4736842105259,68.89473684210566,40.81047727262439
qft50 45 4 full code fidelity,1.8010824866189414e-07,1,0.06254083169574963,0.00014038898933161023,0.08618787113701265,0.23800755868196194,0.9904907997765906,553,93,2450,748,187,561,226.36842105263253,157.4736842105259,68.89473684210566,40.81047727262439
qft50 45 5 full code fidelity,1.8009354197668947e-07,1,0.05859542412067082,0.00014982957037334258,0.08618787113701239,0.23800755868196194,0.9904907997765906,566,93,2450,748,187,561,226.36842105263253,157.4736842105259,68.89473684210566,40.81047727262439
qft50 45 8 full code fidelity,2.0568135181720627e-07,1,0.060384464270883294,0.00016478101307459657,0.08618787113701266,0.23983710768213573,0.9905416511146837,560,92,2450,744,186,558,225.15789473684305,156.631578947368,68.52631578947407,40.81047727262439
qft50 45 9 full code fidelity,2.3488376274883031e-07,1,0.05801093476506709,0.00019438174694609778,0.08618787113701272,0.24168043691963617,0.9905925024527767,568,91,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 45 2 full code fidelity,2.040995324265631e-07,1,0.05743227569078555,0.00017324036153977006,0.08618787113701254,0.23800755868196194,0.9904907997765906,570,92,2450,748,187,561,226.36842105263253,157.4736842105259,68.89473684210566,40.81047727262439
qft50 45 3 full code fidelity,1.5526883836787486e-07,1,0.050667916213027346,0.0001528601563076359,0.08618787113701264,0.23260058741619444,0.9903382457623113,595,94,2450,760,190,570,230.00000000000097,159.99999999999957,70.00000000000043,40.81047727262439
qft50 45 6 full code fidelity,2.0733118015137737e-07,1,0.07875931641927118,0.0001263790337585928,0.08618787113701268,0.24168043691963617,0.9905925024527767,507,92,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 45 7 full code fidelity,2.088614492919153e-07,1,0.06191698689958454,0.00016070752479093202,0.08618787113701261,0.24353764805392344,0.9906433537908699,555,92,2450,736,184,552,222.7368421052641,154.94736842105223,67.78947368421089,40.81047727262439
qft50 45 0 full code fidelity,1.787251382107843e-07,1,0.060082541949528896,0.0001461256909756231,0.08618787113701282,0.23619168898872622,0.9904399484384975,561,93,2450,752,188,564,227.578947368422,158.3157894736838,69.26315789473725,40.81047727262439
qft50 45 1 full code fidelity,1.8007883649235513e-07,1,0.05489891379418009,0.0001599049915890073,0.08618787113701262,0.23800755868196194,0.9904907997765906,579,93,2450,748,187,561,226.36842105263253,157.4736842105259,68.89473684210566,40.81047727262439
qft50 50 3 full code fidelity,1.6008940671306642e-07,1,0.04819076839980127,0.00016070752479093174,0.08618787113701261,0.23983710768213573,0.9905416511146837,605,94,2450,744,186,558,225.15789473684305,156.631578947368,68.52631578947407,40.81047727262439
qft50 50 2 full code fidelity,1.6007331818446842e-07,1,0.04447676004441069,0.00017410982246570802,0.0861878711370126,0.23983710768213573,0.9905416511146837,621,94,2450,744,186,558,225.15789473684305,156.631578947368,68.52631578947407,40.81047727262439
qft50 50 0 full code fidelity,1.3910052431230323e-07,1,0.04583472801998072,0.0001490813589562906,0.08618787113701268,0.23619168898872622,0.9904399484384975,615,95,2450,752,188,564,227.578947368422,158.3157894736838,69.26315789473725,40.81047727262439
qft50 50 1 full code fidelity,2.3843691396800676e-07,1,0.04583472801998077,0.0002459475332739589,0.08618787113701261,0.24540884347868094,0.990694205128963,615,91,2450,732,183,549,221.5263157894746,154.10526315789434,67.4210526315793,40.8104772726244
qft50 50 5 full code fidelity,2.0720228981433403e-07,1,0.04794981455780226,0.00020745311845332825,0.0861878711370127,0.24168043691963617,0.9905925024527767,606,92,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 50 4 full code fidelity,1.2179312832972634e-07,1,0.04381293884115284,0.00013760565516085494,0.08618787113701258,0.2343893983959926,0.9903890971004043,624,96,2450,756,189,567,228.7894736842115,159.15789473684168,69.63157894736884,40.81047727262439
qft50 50 8 full code fidelity,1.6255132008382485e-07,1,0.04629653596624408,0.00016727450077717325,0.0861878711370128,0.24353764805392344,0.9906433537908699,613,94,2450,736,184,552,222.7368421052641,154.94736842105223,67.78947368421089,40.81047727262439
qft50 50 9 full code fidelity,2.072309251851894e-07,1,0.053540097225519494,0.00018581799058469485,0.08618787113701269,0.24168043691963617,0.9905925024527767,584,92,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
qft50 50 6 full code fidelity,1.8006073908309938e-07,1,0.050667916213027325,0.00017324036153977006,0.08618787113701266,0.23800755868196194,0.9904907997765906,595,93,2450,748,187,561,226.36842105263253,157.4736842105259,68.89473684210566,40.81047727262439
qft50 50 7 full code fidelity,2.384204396765062e-07,1,0.04337590477621232,0.0002598714533623015,0.08618787113701275,0.24540884347868094,0.990694205128963,626,91,2450,732,183,549,221.5263157894746,154.10526315789434,67.4210526315793,40.8104772726244
qft50 55 6 full code fidelity,1.6001702106601202e-07,1,0.03359121130473201,0.00023045067498289333,0.08618787113701257,0.23983710768213573,0.9905416511146837,677,94,2450,744,186,558,225.15789473684305,156.631578947368,68.52631578947407,40.81047727262439
qft50 55 7 full code fidelity,1.6126915700672658e-07,1,0.03750748018035201,0.00020641714944305212,0.08618787113701273,0.24168043691963617,0.9905925024527767,655,94,2450,740,185,555,223.94736842105357,155.78947368421012,68.15789473684248,40.81047727262439
